opisto_id,opisto_brand_name,opisto_model_name,body_type,start,end,ovoko_ model_id
18381,PEUGEOT,PARTNER 1 PHASE 1,Fourgon,7/1/1996,12/31/2002,1182
18382,PEUGEOT,PARTNER 1 PHASE 2,Fourgon,11/1/2002,1/31/2012,1181
18385,PEUGEOT,PARTNER 2 PHASE 1,Fourgon,5/1/2008,3/31/2012,1180
18383,PEUGEOT,PARTNER 2 PHASE 2,Fourgon,2/1/2012,4/30/2015,1180
18384,PEUGEOT,PARTNER 2 PHASE 3,Fourgon,4/1/2015,,1920
20146,PEUGEOT,PARTNER 2 TEPEE PHASE 3,Combi,4/1/2015,,1920
18386,PEUGEOT,PARTNER 3,Fourgon,9/1/2018,,3010
18388,PEUGEOT,RCZ PHASE 1 COUPE,Coupé,1/1/2010,12/31/2012,1218
18387,PEUGEOT,RCZ PHASE 2 COUPE,Coupé,9/1/2012,,1218
18389,PEUGEOT,RIFTER,Combi,3/1/2018,,2148
19935,PEUGEOT,RIFTER SOCIETE,Combi,3/1/2018,,2148
18390,PEUGEOT,TRAVELLER,Minibus,3/1/2016,,2197
19735,PGO,CEVENNES CABRIOLET,Cabriolet,1/1/2006,,3500
19753,PGO,HEMERA COUPE,Coupé,5/1/2008,,3501
20296,PGO,SPEEDSTER 2 CABRIOLET,Cabriolet,6/1/2005,,3503
19754,PGO,SPEEDSTER 2 CABRIOLET,Cabriolet,1/1/2010,,3503
19616,PIAGGIO,PORTER,Chassis,11/1/2015,,1223
19640,PIAGGIO,PORTER,Fourgon,11/1/2015,,1223
19674,PIAGGIO,PORTER BENNE,Benne,11/1/2015,,1223
20116,PIAGGIO,PORTER NP6,Chassis,1/1/2021,,3459
20464,PIAGGIO,PORTER NP6,Fourgon,1/1/2021,,3459
20223,POLESTAR,1 COUPE,Coupé,10/1/2019,,3338
18393,PORSCHE,911 1 CABRIOLET PHASE 3,Cabriolet,7/1/1980,6/30/1989,2232
18394,PORSCHE,911 1 COUPE PHASE 3,Coupé,7/1/1977,6/30/1989,2232
18395,PORSCHE,911 1 TARGA PHASE 3,Targa,12/1/1977,6/30/1989,2232
18396,PORSCHE,911 2 964 CABRIOLET,Cabriolet,7/1/1989,6/30/1994,2233
18397,PORSCHE,911 2 964 COUPE,Coupé,1/1/1989,6/30/1994,2233
18401,PORSCHE,911 3 993 CABRIOLET,Cabriolet,4/1/1994,6/30/1998,2234
19480,PORSCHE,911 3 993 COUPE,Coupé,11/1/1993,6/30/1998,2234
20454,PORSCHE,911 3 993 COUPE CABRIOLET,Cabriolet,11/1/1993,6/30/1998,2234
20456,PORSCHE,911 3 993 COUPE TARGA,Targa,11/1/1993,6/30/1998,2234
20455,PORSCHE,911 3 993 TARGA,Targa,11/1/1993,6/30/1998,2234
18404,PORSCHE,911 4 996 CABRIOLET,Cabriolet,2/1/1998,6/30/2005,2236
18405,PORSCHE,911 4 996 COUPE,Coupé,2/1/1998,6/30/2005,2236
18406,PORSCHE,911 4 996 TARGA,Targa,2/1/1998,6/30/2005,2236
18407,PORSCHE,911 5 997 CABRIOLET PHASE 1,Cabriolet,5/1/2007,5/31/2009,2237
18408,PORSCHE,911 5 997 CABRIOLET PHASE 2,Cabriolet,7/1/2008,6/30/2012,2237
20450,PORSCHE,911 5 997 COUPE PHASE 1,Coupé,7/1/2004,7/31/2008,2237
18409,PORSCHE,911 5 997 COUPE PHASE 1,Coupé,7/1/2007,5/31/2009,2237
18410,PORSCHE,911 5 997 COUPE PHASE 2,Coupé,9/1/2010,,2237
18415,PORSCHE,911 5 997 TARGA PHASE 1,Targa,7/1/2004,7/31/2008,2237
18414,PORSCHE,911 5 997 TARGA PHASE 2,Targa,7/1/2008,,2237
18417,PORSCHE,911 6 991 CABRIOLET PHASE 1,Cabriolet,1/1/2012,,2238
19498,PORSCHE,911 6 991 CABRIOLET PHASE 2,Cabriolet,1/1/2016,,2238
18419,PORSCHE,911 6 991 COUPE PHASE 1,Coupé,11/1/2011,1/31/2016,2238
19499,PORSCHE,911 6 991 COUPE PHASE 2,Coupé,1/1/2016,,2238
18421,PORSCHE,911 6 991 TARGA PHASE 1,Targa,6/1/2014,,2238
18422,PORSCHE,911 6 991 TARGA PHASE 2,Targa,1/1/2016,,2238
20453,PORSCHE,911 6 991TARGA PHASE 2,Targa,1/1/2016,,2238
20148,PORSCHE,911 6 992 CABRIOLET PHASE 2,Cabriolet,1/1/2016,,2238
19560,PORSCHE,911 6 CABRIOLET PHASE 2,Cabriolet,1/1/2016,,2238
19595,PORSCHE,911 6 COUPE PHASE 2,Coupé,1/1/2016,,2238
19515,PORSCHE,911 7 992 CABRIOLET,Cabriolet,4/1/2019,,2261
19514,PORSCHE,911 7 992 COUPE,Coupé,4/1/2019,,2261
20012,PORSCHE,911 7 992 TARGA,Targa,4/1/2019,,2261
20448,PORSCHE,918 CABRIOLET,Cabriolet,11/1/2013,,3112
18423,PORSCHE,924 COUPE,Coupé,7/1/1982,6/30/1988,1248
18424,PORSCHE,928 COUPE,Coupé,1/1/1980,9/30/1995,1245
18426,PORSCHE,944 CABRIOLET,Cabriolet,1/1/1989,6/30/1992,1244
18425,PORSCHE,944 COUPE,Coupé,11/1/1981,6/30/1992,1244
18427,PORSCHE,959 COUPE,Coupé,4/1/1987,12/31/1988,3480
18429,PORSCHE,968 CABRIOLET,Cabriolet,10/1/1991,6/30/1995,1251
18428,PORSCHE,968 COUPE,Coupé,10/1/1991,6/30/1995,1251
18430,PORSCHE,BOXSTER 1 986 CABRIOLET,Cabriolet,9/1/1996,12/31/2004,1246
18431,PORSCHE,BOXSTER 2 987 CABRIOLET,Cabriolet,12/1/2004,12/31/2011,2240
18432,PORSCHE,BOXSTER 3 981 PHASE 1 CABRIOLET,Cabriolet,3/1/2012,9/30/2017,2241
18391,PORSCHE,BOXSTER 3 982 PHASE 2 CABRIOLET,Cabriolet,9/1/2017,,2242
18434,PORSCHE,CARRERA 980 GT CABRIOLET,Cabriolet,9/1/2003,,2824
18435,PORSCHE,CAYENNE 1 PHASE 1,SUV,1/1/2003,12/31/2006,1247
18436,PORSCHE,CAYENNE 1 PHASE 2,SUV,1/1/2007,3/31/2010,1247
18438,PORSCHE,CAYENNE 2 PHASE 1,SUV,3/1/2010,9/30/2014,2244
18437,PORSCHE,CAYENNE 2 PHASE 2,SUV,9/1/2014,,2244
20308,PORSCHE,CAYENNE 2 SOCIETE PHASE 1,SUV,3/1/2010,9/30/2014,2244
20451,PORSCHE,CAYENNE 2 SOCIETE PHASE 2,SUV,9/1/2014,,2244
18439,PORSCHE,CAYENNE 3,SUV,10/1/2017,,2245
19695,PORSCHE,CAYENNE COUPE,SUV,1/1/2019,,2245
19481,PORSCHE,CAYMAN 1 987 COUPE,Coupé,11/1/2005,12/31/2012,1250
18441,PORSCHE,CAYMAN 2 981 PHASE 1 COUPE,Coupé,1/1/2013,,2243
19712,PORSCHE,CAYMAN 718 2 982 PHASE 2 COUPE,Coupé,4/1/2016,,2246
18392,PORSCHE,CAYMAN 718 2 982 PHASE 2 COUPE,Coupé,10/1/2016,,2246
18443,PORSCHE,MACAN PHASE 1,SUV,3/1/2014,10/31/2018,1961
18444,PORSCHE,MACAN PHASE 2,SUV,10/1/2018,,2058
20301,PORSCHE,MACAN PHASE 2,SUV,7/1/2021,,2058
18445,PORSCHE,PANAMERA 1 970,Berline,9/1/2009,2/28/2017,1256
20452,PORSCHE,PANAMERA 1 970 SOCIETE,Berline,9/1/2009,2/28/2017,1256
18446,PORSCHE,PANAMERA 2 971,Berline,2/1/2017,,2247
20147,PORSCHE,PANAMERA 2 971 EXECUTIVE,Berline,2/1/2017,,2247
20172,PORSCHE,PANAMERA 2 971 SPORT TURISMO,Berline,2/1/2017,,2247
18447,PORSCHE,PANAMERA 2 971 SPORT TURISMO BREAK,Break,2/1/2017,,2247
19783,PORSCHE,TAYCAN COUPE,Coupé,5/1/2019,,2112
20192,PORSCHE,TAYCAN CROSS TURISMO BREAK,Break,3/1/2021,,2112
20383,PORSCHE,TAYCAN CROSS TURISMO COUPE,Coupé,5/1/2019,,2112
20356,PORSCHE,TAYCAN SPORT TURISMO BREAK,Break,8/1/2021,,2112
19733,RADICAL SPORTSCARS,RXC TURBO COUPE,Coupé,2/1/2015,,3511
18449,RENAULT,ALASKAN,Pickup,9/1/2017,,2005
18451,RENAULT,ALPINE A310 COUPE,Coupé,7/1/1980,6/30/1985,2339
18452,RENAULT,ALPINE A610 COUPE,Coupé,4/1/1991,6/30/1995,2397
20089,RENAULT,ARKANA,SUV,3/1/2021,,2964
20389,RENAULT,AUSTRAL,SUV,3/1/2022,,3296
19722,RENAULT,CAPTUR 2,SUV,1/1/2020,,2865
18463,RENAULT,CLIO 1 PHASE 1,Berline,6/1/1990,3/31/1994,1735
18461,RENAULT,CLIO 1 PHASE 2,Berline,3/1/1994,3/31/1996,1735
18462,RENAULT,CLIO 1 PHASE 3,Berline,3/1/1996,8/31/1998,1736
18466,RENAULT,CLIO 2 CAMPUS PHASE 1,Berline,7/1/2006,7/31/2009,1738
18467,RENAULT,CLIO 2 CAMPUS PHASE 2,Berline,7/1/2009,12/31/2012,1738
18464,RENAULT,CLIO 2 PHASE 1,Berline,3/1/1998,6/30/2001,1737
18465,RENAULT,CLIO 2 PHASE 2,Berline,6/1/2001,7/31/2006,1738
18468,RENAULT,CLIO 2 SPORT PHASE 1,Berline,11/1/2000,4/30/2002,1737
18469,RENAULT,CLIO 2 SPORT PHASE 2,Berline,4/1/2003,7/31/2005,1738
18471,RENAULT,CLIO 3 PHASE 1,Berline,9/1/2005,3/31/2009,1739
18472,RENAULT,CLIO 3 PHASE 1 BREAK,Break,1/1/2008,3/31/2009,1739
18470,RENAULT,CLIO 3 PHASE 2,Berline,3/1/2009,12/31/2014,1739
18473,RENAULT,CLIO 3 PHASE 2 BREAK,Break,3/1/2009,12/31/2014,1739
18475,RENAULT,CLIO 4 PHASE 1,Berline,7/1/2012,9/30/2016,1740
18477,RENAULT,CLIO 4 PHASE 1 BREAK,Break,10/1/2012,9/30/2016,1740
18474,RENAULT,CLIO 4 PHASE 2,Berline,8/1/2016,,1740
18476,RENAULT,CLIO 4 PHASE 2 BREAK,Break,8/1/2016,,1740
19516,RENAULT,CLIO 4 SOCIETE PHASE 2,Berline,8/1/2016,,1740
18479,RENAULT,CLIO 5,Berline,5/1/2019,,1885
20479,RENAULT,CLIO 5,Berline,1/1/2021,,1885
18486,RENAULT,ESPACE 4 PHASE 1,Monospace,9/1/2002,3/31/2006,3206
18487,RENAULT,ESPACE 4 PHASE 2,Monospace,3/1/2006,7/31/2012,3206
18488,RENAULT,ESPACE 4 PHASE 4,Monospace,6/1/2012,6/30/2015,3206
18489,RENAULT,ESPACE 5,Monospace,2/1/2015,,2259
18490,RENAULT,ESTAFETTE,Fourgon,1/1/1959,12/31/1980,3454
18493,RENAULT,FLUENCE PHASE 1,Berline,1/1/2010,6/30/2013,1884
18494,RENAULT,FLUENCE PHASE 2,Berline,7/1/2013,,1884
18495,RENAULT,FUEGO COUPE,Coupé,2/1/1980,6/30/1985,3142
18501,RENAULT,GRAND SCENIC 2 PHASE 1,Monospace,6/1/2003,9/30/2006,2009
18506,RENAULT,GRAND SCENIC 4,Monospace,9/1/2016,,2077
18507,RENAULT,KADJAR PHASE 1,SUV,6/1/2015,11/30/2018,1918
18508,RENAULT,KADJAR PHASE 2,SUV,12/1/2018,,1918
18510,RENAULT,KANGOO 1 PHASE 1,Combi,9/1/1997,3/31/2003,1693
18509,RENAULT,KANGOO 1 PHASE 2,Fourgon,3/1/2003,12/31/2007,1694
18511,RENAULT,KANGOO 2 PHASE 1,Fourgon,1/1/2008,3/31/2013,1695
20291,RENAULT,KANGOO 2 PHASE 1,Combi,1/1/2008,3/31/2013,1695
18512,RENAULT,KANGOO 2 PHASE 2,Fourgon,1/1/2013,,1696
19566,RENAULT,KANGOO 2 PHASE 2,Pickup,1/1/2013,,1696
20127,RENAULT,KANGOO 2 PHASE 2,Combi,1/1/2013,,1696
20152,RENAULT,KANGOO 3,Fourgon,4/1/2021,,3016
20173,RENAULT,KANGOO 3,Combi,4/1/2021,,3016
18516,RENAULT,KOLEOS 2 PHASE 1,SUV,4/1/2016,9/30/2019,3097
19622,RENAULT,KOLEOS 2 PHASE 2,SUV,9/1/2019,,3097
18519,RENAULT,LAGUNA 1 PHASE 1,Berline,1/1/1994,4/30/1998,1395
18520,RENAULT,LAGUNA 1 PHASE 1 BREAK,Break,1/1/1994,4/30/1998,1395
19485,RENAULT,LAGUNA 1 PHASE 1 BREAK,Break,11/1/2000,3/31/2005,1395
18517,RENAULT,LAGUNA 1 PHASE 2,Berline,4/1/1998,11/30/2000,1395
18518,RENAULT,LAGUNA 1 PHASE 2 BREAK,Break,4/1/1998,11/30/2000,1395
19486,RENAULT,LAGUNA 1 PHASE 2 BREAK,Break,11/1/2000,3/31/2005,1396
18521,RENAULT,LAGUNA 2 PHASE 1,Berline,11/1/2000,3/31/2005,1396
18523,RENAULT,LAGUNA 2 PHASE 1 BREAK,Break,11/1/2000,3/31/2005,1396
18522,RENAULT,LAGUNA 2 PHASE 2,Berline,3/1/2005,9/30/2007,1396
18524,RENAULT,LAGUNA 2 PHASE 2 BREAK,Break,3/1/2005,9/30/2007,1396
18525,RENAULT,LAGUNA 3 PHASE 1,Berline,10/1/2007,10/31/2010,1397
18530,RENAULT,LAGUNA 3 PHASE 1 BREAK,Break,10/1/2007,10/31/2010,1397
18528,RENAULT,LAGUNA 3 PHASE 1 COUPE,Coupé,10/1/2008,3/31/2013,1397
18526,RENAULT,LAGUNA 3 PHASE 2,Berline,11/1/2010,3/31/2013,1397
18531,RENAULT,LAGUNA 3 PHASE 2 BREAK,Break,11/1/2010,3/31/2013,1397
18529,RENAULT,LAGUNA 3 PHASE 2 COUPE,Coupé,4/1/2013,,1397
18527,RENAULT,LAGUNA 3 PHASE 3,Berline,4/1/2013,,1397
18532,RENAULT,LAGUNA 3 PHASE 3 BREAK,Break,4/1/2013,,1397
18533,RENAULT,LATITUDE,Berline,4/1/2010,,1901
20093,RENAULT,LOGAN 2 PHASE 2,Berline,2/1/2017,,1855
18542,RENAULT,MAXITY,Chassis,3/1/2007,,3379
18565,RENAULT,MEGANE 4 PHASE 1,Berline,11/1/2015,9/30/2020,1917
18566,RENAULT,MEGANE 4 PHASE 1 BREAK,Break,11/1/2015,9/30/2020,1917
20060,RENAULT,MEGANE 4 PHASE 2,Berline,9/1/2020,,1917
19934,RENAULT,MEGANE 4 PHASE 2 BREAK,Break,9/1/2020,,1917
20253,RENAULT,MEGANE 5,Berline,10/1/2021,,3258
18570,RENAULT,R12,Berline,10/1/1969,8/31/1980,3229
18571,RENAULT,R12 BREAK,Break,10/1/1969,8/31/1980,3229
18572,RENAULT,R14,Berline,7/1/1979,6/30/1983,3228
18573,RENAULT,R18 PHASE 1,Berline,1/1/1978,3/31/1984,2386
18575,RENAULT,R18 PHASE 1 BREAK,Break,1/1/1978,3/31/1984,2386
18574,RENAULT,R18 PHASE 2,Berline,3/1/1984,1/31/1986,2386
18576,RENAULT,R18 PHASE 2 BREAK,Break,3/1/1984,1/31/1986,2386
18581,RENAULT,R20,Berline,10/1/1975,3/31/1984,3504
18585,RENAULT,R21 PHASE 1,Berline,1/1/1986,6/30/1989,2814
18584,RENAULT,R21 PHASE 1 BREAK,Break,1/1/1986,6/30/1989,2814
18582,RENAULT,R21 PHASE 2,Berline,7/1/1989,9/30/1994,2814
18583,RENAULT,R21 PHASE 2 BREAK,Break,7/1/1989,9/30/1994,2814
18586,RENAULT,R25 PHASE 1,Berline,3/1/1984,7/31/1988,2227
18587,RENAULT,R25 PHASE 2,Berline,7/1/1988,6/30/1992,2227
18592,RENAULT,R6,Berline,10/1/1969,4/30/1980,3227
18594,RENAULT,RODEO,Berline,8/1/1971,11/30/1981,3455
19730,RENAULT,SANDERO,Berline,5/1/2015,,3088
18604,RENAULT,SCENIC 4,Monospace,9/1/2016,,2077
18605,RENAULT,SPIDER CABRIOLET,Cabriolet,12/1/1995,8/31/2000,3499
18606,RENAULT,SUPER 5,Berline,10/1/1984,12/31/1996,2388
20077,RENAULT,SYMBOL PHASE 1,Berline,10/1/2012,1/31/2017,2391
18607,RENAULT,TALISMAN,Berline,7/1/2015,,1998
18608,RENAULT,TALISMAN BREAK,Break,4/1/2016,,1998
18609,RENAULT,THALIA PHASE 1,Berline,6/1/2001,10/31/2008,1851
18610,RENAULT,THALIA PHASE 2,Berline,10/1/2008,,1851
20303,RENAULT,ZOE 1,Berline,10/1/2012,8/31/2019,1968
20312,RENAULT,ZOE 1 SOCIETE,Berline,10/1/2012,8/31/2019,1968
20310,RENAULT,ZOE 2,Berline,9/1/2019,,1968
20311,RENAULT,ZOE 2 SOCIETE,Berline,9/1/2019,,1968
19641,ROLLS ROYCE,CULLINAN,Berline,8/1/2018,,2905
19666,ROLLS ROYCE,DAWN CABRIOLET,Cabriolet,2/1/2016,,3145
19670,ROLLS ROYCE,GHOST,Berline,12/1/2009,,2995
19642,ROLLS ROYCE,PHANTOM,Berline,9/1/2017,,3152
19686,ROLLS ROYCE,PHANTOM CABRIOLET,Cabriolet,6/1/2007,7/31/2017,3151
19667,ROLLS ROYCE,WRAITH COUPE,Coupé,8/1/2013,,2916
18629,ROVER,100 CABRIOLET,Cabriolet,7/1/1995,9/30/1998,2543
18627,ROVER,100 PHASE 1,Berline,9/1/1990,6/30/1995,2543
18628,ROVER,100 PHASE 2,Berline,1/1/1995,9/30/1998,2543
18630,ROVER,200 1 PHASE 1,Berline,7/1/1985,2/28/1990,1258
18635,ROVER,200 1 PHASE 2,Berline,3/1/1990,12/31/1993,1258
18633,ROVER,200 1 PHASE 2 CABRIOLET,Cabriolet,4/1/1992,12/31/1993,1258
18636,ROVER,200 1 PHASE 2 COUPE,Coupé,10/1/1992,12/31/1993,1258
18631,ROVER,200 1 PHASE 3,Berline,1/1/1994,3/31/1996,1258
18634,ROVER,200 1 PHASE 3 CABRIOLET,Cabriolet,1/1/1994,6/30/1996,1258
18632,ROVER,200 1 PHASE 3 COUPE,Coupé,1/1/1994,6/30/1998,1258
18637,ROVER,200 2,Berline,5/1/1996,4/30/2000,1258
18638,ROVER,200 2 CABRIOLET,Cabriolet,5/1/1996,4/30/2000,1258
18639,ROVER,2000/3500 2,Berline,7/1/1981,6/30/1986,1268
18640,ROVER,25 PHASE 1,Berline,1/1/2000,8/31/2004,1263
18641,ROVER,25 PHASE 2,Berline,8/1/2004,12/31/2005,1263
18643,ROVER,400 1,Berline,9/1/1994,6/30/1996,1259
18645,ROVER,400 1 BREAK,Break,9/1/1994,6/30/1996,1259
18642,ROVER,400 1 PHASE 1,Berline,12/1/1990,12/31/1993,1259
18644,ROVER,400 1 PHASE 2,Berline,6/1/1994,12/31/1995,1259
18646,ROVER,400 2,Berline,6/1/1996,4/30/2000,1259
18647,ROVER,45 PHASE 1,Berline,2/1/2000,6/30/2004,1261
18648,ROVER,45 PHASE 2,Berline,6/1/2004,12/31/2005,1261
18649,ROVER,600,Berline,6/1/1993,4/30/2000,2095
18650,ROVER,75 PHASE 1,Berline,6/1/1999,3/31/2004,1257
18652,ROVER,75 PHASE 1 BREAK,Break,9/1/2001,3/31/2004,1257
18651,ROVER,75 PHASE 2,Berline,3/1/2004,12/31/2005,1257
18653,ROVER,800 1,Berline,9/1/1986,2/29/1992,1264
18654,ROVER,800 2,Berline,2/1/1992,9/30/1998,1264
18655,ROVER,800 2 COUPE,Coupé,10/1/1992,9/30/1998,1264
18656,ROVER,CITYROVER,Berline,9/1/2003,12/31/2005,2218
18657,ROVER,MAESTRO,Berline,9/1/1983,3/31/1991,2321
18658,ROVER,METRO PHASE 1,Berline,3/1/1981,6/30/1985,1270
18659,ROVER,METRO PHASE 2,Berline,6/1/1985,6/30/1991,1270
18663,ROVER,MINI PHASE 2,Berline,7/1/1982,10/31/2000,1266
18660,ROVER,MINI PHASE 2 CABRIOLET,Cabriolet,7/1/1982,10/31/2000,1266
18661,ROVER,MONTEGO,Berline,10/1/1984,6/30/1992,2323
18662,ROVER,MONTEGO BREAK,Break,7/1/1985,2/28/1993,2323
18665,ROVER,STREETWISE,Berline,9/1/2003,12/31/2005,1265
18666,SAAB,9.3 1,Berline,1/1/1998,12/31/2002,1276
18667,SAAB,9.3 1 CABRIOLET,Cabriolet,1/1/1998,7/31/2003,1276
18668,SAAB,9.3 1 COUPE,Coupé,1/1/1998,12/31/2002,1276
18670,SAAB,9.3 2 CABRIOLET PHASE 1,Cabriolet,7/1/2003,9/30/2007,1275
18669,SAAB,9.3 2 CABRIOLET PHASE 2,Cabriolet,9/1/2007,6/30/2012,1274
18672,SAAB,9.3 2 SPORT HATCH PHASE 1 BREAK,Break,9/1/2005,9/30/2007,1275
18671,SAAB,9.3 2 SPORT HATCH PHASE 2 BREAK,Break,9/1/2007,6/30/2012,1274
18674,SAAB,9.3 2 SPORT SEDAN PHASE 1,Berline,9/1/2002,9/30/2007,1275
18673,SAAB,9.3 2 SPORT SEDAN PHASE 2,Berline,9/1/2007,1/31/2012,1274
18680,SAAB,9.5 1 ESTATE PHASE 1 BREAK,Break,1/1/1999,6/30/2001,1273
18678,SAAB,9.5 1 ESTATE PHASE 2 BREAK,Break,6/1/2001,12/31/2005,1273
18679,SAAB,9.5 1 ESTATE PHASE 3 BREAK,Break,1/1/2006,12/31/2010,1272
18675,SAAB,9.5 1 PHASE 1,Berline,9/1/1997,6/30/2001,1273
18677,SAAB,9.5 1 PHASE 2,Berline,7/1/2001,12/31/2005,1273
18676,SAAB,9.5 1 PHASE 3,Berline,1/1/2006,9/30/2010,1272
18681,SAAB,9.5 2,Berline,9/1/2010,12/31/2012,1271
18683,SAAB,900 1,Berline,10/1/1984,6/30/1987,1284
18682,SAAB,900 1 PHASE 1,Berline,1/1/1978,12/31/1987,1285
18684,SAAB,900 1 PHASE 2,Berline,7/1/1984,12/31/1992,1281
18685,SAAB,900 1 PHASE 3,Berline,9/1/1986,6/30/1993,1281
18686,SAAB,900 1 PHASE 3 CABRIOLET,Cabriolet,9/1/1986,6/30/1994,1281
18687,SAAB,900 2,Berline,6/1/1993,12/31/1998,1280
18689,SAAB,900 2 CABRIOLET,Cabriolet,7/1/1994,12/31/1998,1280
18688,SAAB,900 2 COUPE,Coupé,2/1/1994,12/31/1998,1280
18690,SAAB,9000 PHASE 1,Berline,9/1/1985,6/30/1994,1279
18691,SAAB,9000 PHASE 2,Berline,9/1/1991,12/31/1998,1277
18692,SAAB,99,Berline,1/1/1971,8/31/1985,1288
18693,SEAT,ALHAMBRA 1 PHASE 1,Monospace,5/1/1996,7/31/2000,1697
18694,SEAT,ALHAMBRA 1 PHASE 2,Monospace,7/1/2000,5/31/2010,1697
18695,SEAT,ALHAMBRA 2 PHASE 1,Monospace,6/1/2010,5/31/2015,1698
18696,SEAT,ALHAMBRA 2 PHASE 2,Monospace,6/1/2015,,1698
18698,SEAT,ALTEA PHASE 1,Monospace,4/1/2004,5/31/2009,1699
18697,SEAT,ALTEA PHASE 2,Monospace,5/1/2009,,1699
18702,SEAT,ALTEA XL FREETRACK PHASE 1,Monospace,4/1/2004,5/31/2009,1700
18701,SEAT,ALTEA XL FREETRACK PHASE 2,Monospace,5/1/2009,,1700
18699,SEAT,ALTEA XL PHASE 1,Monospace,4/1/2004,5/31/2009,1700
18700,SEAT,ALTEA XL PHASE 2,Monospace,5/1/2009,,1700
18703,SEAT,ARONA PHASE 1,SUV,6/1/2017,5/31/2021,2118
20206,SEAT,ARONA PHASE 2,SUV,6/1/2021,,2118
18704,SEAT,AROSA PHASE 1,Berline,7/1/1997,11/30/2000,1701
18705,SEAT,AROSA PHASE 2,Berline,11/1/2000,6/30/2005,1701
20160,SEAT,ATECA PHASE 1,SUV,6/1/2016,7/31/2020,1702
20169,SEAT,ATECA PHASE 2,SUV,7/1/2020,,1702
20208,SEAT,ATECA PHASE 2,SUV,9/1/2020,,1702
18708,SEAT,CORDOBA 1 PHASE 1,Berline,12/1/1993,9/30/1999,1703
18707,SEAT,CORDOBA 1 PHASE 1 COUPE,Coupé,12/1/1993,9/30/1999,1703
18709,SEAT,CORDOBA 1 PHASE 2,Berline,9/1/1999,10/31/2002,1704
18710,SEAT,CORDOBA 1 PHASE 2 COUPE,Coupé,9/1/1999,10/31/2002,1704
18711,SEAT,CORDOBA 1 VARIO PHASE 1 BREAK,Break,11/1/1997,9/30/1999,1703
18712,SEAT,CORDOBA 1 VARIO PHASE 2 BREAK,Break,9/1/1999,10/31/2002,1704
18713,SEAT,CORDOBA 2,Berline,10/1/2002,5/31/2009,1705
18714,SEAT,EXEO,Berline,2/1/2009,12/31/2013,1706
18715,SEAT,EXEO ST BREAK,Break,2/1/2009,12/31/2013,1706
18716,SEAT,FURA,Berline,4/1/1984,6/30/1986,1707
18717,SEAT,IBIZA 1 PHASE 1,Berline,7/1/1985,1/31/1989,1708
18718,SEAT,IBIZA 1 PHASE 2,Berline,1/1/1989,3/31/1991,1708
18719,SEAT,IBIZA 1 PHASE 3,Berline,1/1/1991,5/31/1993,1708
18722,SEAT,IBIZA 2 PHASE 1,Berline,5/1/1993,4/30/1996,1709
18721,SEAT,IBIZA 2 PHASE 2,Berline,5/1/1996,9/30/1999,1709
18720,SEAT,IBIZA 2 PHASE 3,Berline,9/1/1999,3/31/2002,1710
18723,SEAT,IBIZA 3 PHASE 1,Berline,3/1/2002,3/31/2006,1711
18724,SEAT,IBIZA 3 PHASE 2,Berline,3/1/2006,6/30/2009,1711
18725,SEAT,IBIZA 4 PHASE 1,Berline,5/1/2008,1/31/2012,1712
18727,SEAT,IBIZA 4 PHASE 1 COUPE,Coupé,5/1/2008,1/31/2012,1712
18726,SEAT,IBIZA 4 PHASE 2,Berline,2/1/2012,9/30/2015,1712
18730,SEAT,IBIZA 4 PHASE 2 COUPE,Coupé,2/1/2012,9/30/2015,1712
18728,SEAT,IBIZA 4 PHASE 3,Berline,9/1/2015,,1712
18729,SEAT,IBIZA 4 PHASE 3 COUPE,Coupé,9/1/2015,,1712
18731,SEAT,IBIZA 4 ST PHASE 1 BREAK,Break,5/1/2010,1/31/2012,1712
18732,SEAT,IBIZA 4 ST PHASE 2 BREAK,Break,2/1/2012,9/30/2015,1712
18733,SEAT,IBIZA 4 ST PHASE 3 BREAK,Break,9/1/2015,,1712
18734,SEAT,IBIZA 5,Berline,2/1/2017,,2096
18735,SEAT,INCA,Fourgon,1/1/1996,12/31/2004,1713
18736,SEAT,LEON 1,Berline,4/1/2000,10/31/2006,1690
18737,SEAT,LEON 2 PHASE 1,Berline,9/1/2005,5/31/2009,1691
18738,SEAT,LEON 2 PHASE 2,Berline,5/1/2009,9/30/2012,1691
18739,SEAT,LEON 3 PHASE 1,Berline,10/1/2012,9/30/2016,1692
18740,SEAT,LEON 3 PHASE 2,Berline,10/1/2016,,1692
18741,SEAT,LEON 3 SC PHASE 1 COUPE,Coupé,10/1/2012,9/30/2016,1692
18742,SEAT,LEON 3 SC PHASE 2 COUPE,Coupé,10/1/2016,,1692
18743,SEAT,LEON 3 ST PHASE 1 BREAK,Break,9/1/2013,9/30/2016,1692
18744,SEAT,LEON 3 ST PHASE 2 BREAK,Break,10/1/2016,,1692
18746,SEAT,LEON 3 X-PERIENCE PHASE 1 BREAK,Break,9/1/2014,9/30/2016,1692
18745,SEAT,LEON 3 X-PERIENCE PHASE 2 BREAK,Break,10/1/2016,,1692
19939,SEAT,LEON 4,Berline,2/1/2020,,2795
19940,SEAT,LEON 4 SPORTSTOURER BREAK,Break,2/1/2020,,2795
18747,SEAT,MALAGA PHASE 1,Berline,10/1/1985,6/30/1989,1714
18748,SEAT,MALAGA PHASE 2,Berline,7/1/1989,6/30/1991,1714
